,219,224,227,226,225,228,229,230,231,232,220,221,222,223,233,235,234,404,236,237,238,239,240,242,241,243,244,245,246,247,401,248,249,250,251,252,253,254,255,292,256,258,257,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,293,294,286,287,289,288,290,291,402,403
n1,0.321428571,0.385869565,0.393665158,0.194070081,0.339514066,0.343137255,0,0.351214575,0.34122449,0.367647059,0.254428341,0.207366985,0.240088106,0.228125,0.361970218,0.352699531,0.344309648,0.337155963,0.256628788,0.306451613,0.248914616,0.24852071,0.211055276,0.241777778,0.258064516,0.191374663,0.212345679,0.255067568,0.207575758,0.186046512,0.267950963,0.21945433,0.179941003,0.217391304,0.376404494,0.272727273,0.415048544,0.325892857,0.328227571,0.255144033,0.251336898,0.293577982,0.339622642,0.255088195,0.307692308,0.299099099,0.20746888,0.1,0.263368984,0.233243968,0.332326284,0.245810056,0.280701754,0.290506781,0.261663286,0.142857143,0.257142857,0.122065728,0.422222222,0.265306122,0.32300885,0.276393832,0.288288288,0.246696035,0.27027027,0.305555556,0.161764706,0.251290878,0.24,0.179715302,0.221662469,0.4,0.227272727,0.23715415,0.159642401,0.186695279,0.205645161,0.108108108,0.20083682,0.249122807
n2,0.214285714,0.244565217,0.201809955,0.218328841,0.195012788,0.235294118,0,0.218623482,0.190204082,0.161764706,0.173913043,0.19781719,0.149779736,0.1875,0.234822451,0.190140845,0.19988446,0.189220183,0.184659091,0.177419355,0.149059334,0.159763314,0.16959799,0.138666667,0.153225806,0.169811321,0.164197531,0.1875,0.177272727,0.23255814,0.164623468,0.147093713,0.138643068,0.168478261,0.179775281,0,0.09223301,0.183035714,0.199124726,0.193415638,0.235294118,0.23853211,0.162264151,0.188602442,0.219230769,0.153153153,0.124481328,0.271428571,0.181818182,0.174262735,0.16918429,0.145251397,0.152046784,0.173447537,0.153144016,0.119047619,0.085714286,0.150234742,0.15,0.112244898,0.162610619,0.183867141,0.153153153,0.149779736,0.162162162,0.195987654,0.220588235,0.185886403,0.186666667,0.135231317,0.166246851,0.15,0.090909091,0.148880105,0.154533844,0.156652361,0.133064516,0.351351351,0.150627615,0.163157895
n3,0.214285714,0.119565217,0.092307692,0.210242588,0.140664962,0.068627451,0.5,0.110323887,0.109387755,0.058823529,0.107890499,0.129604366,0.149779736,0.1,0.099656357,0.115023474,0.10803004,0.120412844,0.128787879,0.177419355,0.149059334,0.142011834,0.124371859,0.121777778,0.161290323,0.144204852,0.118518519,0.121621622,0.154545455,0.162790698,0.122591944,0.168446026,0.191740413,0.125,0.106741573,0,0.109223301,0.169642857,0.126914661,0.189300412,0.13368984,0.119266055,0.105660377,0.130257802,0.146153846,0.122522523,0.178423237,0.157142857,0.135026738,0.136729223,0.14652568,0.173184358,0.152046784,0.130620985,0.114604462,0.19047619,0.214285714,0.145539906,0.088888889,0.204081633,0.142699115,0.119810202,0.117117117,0.118942731,0.162162162,0.12654321,0.132352941,0.141135972,0.16,0.129893238,0.153652393,0.083333333,0.181818182,0.115942029,0.130268199,0.118025751,0.181451613,0.054054054,0.144351464,0.170175439
n4,0.092857143,0.125,0.105882353,0.164420485,0.101662404,0.098039216,0,0.106275304,0.099591837,0.147058824,0.098228663,0.141882674,0.121145374,0.159375,0.107674685,0.099178404,0.096476025,0.095183486,0.141098485,0.129032258,0.11577424,0.106508876,0.126884422,0.138666667,0.080645161,0.133423181,0.138271605,0.131756757,0.118181818,0.162790698,0.11033275,0.126927639,0.1179941,0.14673913,0.101123596,0.454545455,0.104368932,0.125,0.124726477,0.164609053,0.139037433,0.110091743,0.086792453,0.107191316,0.073076923,0.10990991,0.132780083,0.085714286,0.125668449,0.109919571,0.105740181,0.072625698,0.064327485,0.102783726,0.109533469,0.071428571,0.1,0.089201878,0.061111111,0.112244898,0.103982301,0.136417556,0.146396396,0.145374449,0.162162162,0.089506173,0.132352941,0.141135972,0.08,0.153024911,0.115869018,0.15,0.151515152,0.146245059,0.154533844,0.111587983,0.149193548,0.108108108,0.150627615,0.126315789
n5,0.085714286,0.065217391,0.120361991,0.137466307,0.122762148,0.12745098,0,0.131578947,0.153469388,0.073529412,0.194847021,0.184174625,0.18061674,0.14375,0.112256586,0.127347418,0.127671866,0.152522936,0.168560606,0.120967742,0.225759768,0.218934911,0.201005025,0.216888889,0.217741935,0.223719677,0.218518519,0.194256757,0.184848485,0.139534884,0.229422067,0.209964413,0.235988201,0.260869565,0.112359551,0.272727273,0.148058252,0.129464286,0.142231947,0.119341564,0.122994652,0.201834862,0.177358491,0.199457259,0.155769231,0.196396396,0.2406639,0.185714286,0.17513369,0.222520107,0.137462236,0.206703911,0.198830409,0.175588865,0.190669371,0.333333333,0.242857143,0.328638498,0.166666667,0.214285714,0.158185841,0.150652432,0.171171171,0.18061674,0.155405405,0.149691358,0.176470588,0.185886403,0.226666667,0.236654804,0.214105793,0.15,0.181818182,0.217391304,0.246487867,0.246781116,0.177419355,0.243243243,0.238493724,0.166666667
n6,0.071428571,0.059782609,0.085972851,0.075471698,0.100383632,0.12745098,0.5,0.081983806,0.106122449,0.191176471,0.170692432,0.139154161,0.158590308,0.18125,0.083619702,0.115610329,0.123627961,0.105504587,0.120265152,0.088709677,0.111432706,0.124260355,0.167085427,0.142222222,0.129032258,0.137466307,0.148148148,0.109797297,0.157575758,0.11627907,0.105078809,0.128113879,0.135693215,0.081521739,0.123595506,0,0.131067961,0.066964286,0.078774617,0.0781893,0.117647059,0.036697248,0.128301887,0.119402985,0.098076923,0.118918919,0.116182573,0.2,0.118983957,0.123324397,0.108761329,0.156424581,0.152046784,0.127052106,0.170385396,0.142857143,0.1,0.164319249,0.111111111,0.091836735,0.109513274,0.132858837,0.123873874,0.158590308,0.087837838,0.132716049,0.176470588,0.094664372,0.106666667,0.165480427,0.128463476,0.066666667,0.166666667,0.134387352,0.154533844,0.180257511,0.153225806,0.135135135,0.115062762,0.124561404
